Unnamed: 0,type,instruction,input,ref
388,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '西安的古城墙保存完好，是世界上现存最完整的古城墙之一。', 'mt_output': 'กำแพงเมืองโบราณในซีอานได้รับการอนุรักษ์ไว้เป็นอย่างดี เป็นหนึ่งในกำแพงเมืองโบราณที่สมบูรณ์ที่สุดในโลก'}",กำแพงเมืองโบราณในซีอาน[ERROR:Word choice|ควรใช้ 'กำแพงเมืองเก่า'] ได้รับการอนุรักษ์ไว้เป็นอย่างดี เป็นหนึ่งในกำแพงเมืองโบราณที่สมบูรณ์ที่สุดในโลก
389,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '北京是中国的首都。', 'mt_output': 'ปักกิ่งเป็นเมืองหลวงของประเทศญี่ปุ่น.'}",ปักกิ่งเป็นเมืองหลวงของประเทศ[ERROR:Mistranslation|จีน ถูกแปลเป็นญี่ปุ่นผิด]
390,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '他喜欢吃苹果。', 'mt_output': 'เขาชอบกินลูกแพร์.'}",เขาชอบกิน[ERROR:Mistranslation|คำว่า '苹果' ถูกแปลเป็น 'ลูกแพร์' ผิด]
391,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '长城很长，也很壮观。', 'mt_output': 'กำแพงเมืองจีนยาวมาก และสวยมาก.'}",กำแพงเมืองจีนยาวมาก และ[ERROR:Word choice|คำว่า '壮观' ควรแปลว่า 'น่าทึ่ง' ไม่ใช่ 'สวย']
392,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '他昨天去了图书馆。', 'mt_output': 'เขาไปห้องสมุดวันนี้.'}",เขาไปห้องสมุด[ERROR:Mistranslation|คำว่า '昨天' ถูกแปลเป็น 'วันนี้' ผิด]
393,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '她的名字叫李华。', 'mt_output': 'ชื่อของเขาคือหลี่หัว.'}",ชื่อของ[ERROR:Grammar|คำสรรพนามควรเป็น 'เธอ' ไม่ใช่ 'เขา']
394,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '我喜欢喝茶。', 'mt_output': 'ฉันชอบดื่มกาแฟ.'}",ฉันชอบดื่ม[ERROR:Mistranslation|คำว่า '茶' ถูกแปลเป็น 'กาแฟ' ผิด]
395,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '今天是个好日子。', 'mt_output': 'วันนี้เป็นวันที่ดีมาก.'}",วันนี้เป็นวันที่ดี[ERROR:Addition|คำว่า 'มาก' เป็นการเติมที่ไม่จำเป็น]
396,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '我有三只猫。', 'mt_output': 'ฉันมีแมวสองตัว.'}",ฉันมีแมว[ERROR:Mistranslation|คำว่า '三只' ถูกแปลเป็น 'สองตัว' ผิด]
397,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '他每天早上跑步。', 'mt_output': 'เขาวิ่งทุกเย็น.'}",เขาวิ่งทุก[ERROR:Mistranslation|คำว่า '早上' ถูกแปลเป็น 'เย็น' ผิด]
398,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '我喜欢看电影。', 'mt_output': 'ฉันชอบดูทีวี.'}",ฉันชอบดู[ERROR:Mistranslation|คำว่า '电影' ถูกแปลเป็น 'ทีวี' ผิด]
399,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '他是我爸爸的朋友。', 'mt_output': 'เขาเป็นเพื่อนของฉัน.'}",เขาเป็นเพื่อนของ[ERROR:Omission|ขาดคำว่า 'พ่อ' ซึ่งทำให้ความหมายเปลี่ยนไป]
400,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '我住在上海。', 'mt_output': 'ฉันอาศัยอยู่ในปักกิ่ง.'}",ฉันอาศัยอยู่ใน[ERROR:Mistranslation|คำว่า '上海' ถูกแปลเป็น 'ปักกิ่ง' ผิด]
401,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '她喜欢唱歌。', 'mt_output': 'เธอชอบเต้นรำ.'}",เธอชอบ[ERROR:Mistranslation|คำว่า '唱歌' ถูกแปลเป็น 'เต้นรำ' ผิด]
402,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '我每天喝咖啡。', 'mt_output': 'ฉันดื่มน้ำทุกวัน.'}",ฉันดื่ม[ERROR:Mistranslation|คำว่า '咖啡' ถูกแปลเป็น 'น้ำ' ผิด]
403,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '他喜欢打篮球。', 'mt_output': 'เขาชอบเล่นฟุตบอล.'}",เขาชอบเล่น[ERROR:Mistranslation|คำว่า '篮球' ถูกแปลเป็น 'ฟุตบอล' ผิด]
404,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '我喜欢读书。', 'mt_output': 'ฉันชอบอ่านหนังสือมาก.'}",ฉันชอบอ่านหนังสือ[ERROR:Addition|คำว่า 'มาก' เป็นการเติมที่ไม่จำเป็น]
405,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '他每天早上喝咖啡。', 'mt_output': 'เขาดื่มกาแฟทุกเย็น.'}",เขาดื่มกาแฟทุก[ERROR:Mistranslation|คำว่า '早上' ถูกแปลเป็น 'เย็น' ผิด]
406,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '我有两只狗。', 'mt_output': 'ฉันมีแมวสองตัว.'}",ฉันมี[ERROR:Mistranslation|คำว่า '狗' ถูกแปลเป็น 'แมว' ผิด]
407,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '他喜欢吃香蕉。', 'mt_output': 'เขาชอบกินส้ม.'}",เขาชอบกิน[ERROR:Mistranslation|คำว่า '香蕉' ถูกแปลเป็น 'ส้ม' ผิด]
408,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '我喜欢听音乐。', 'mt_output': 'ฉันชอบดูหนัง.'}",ฉันชอบ[ERROR:Mistranslation|คำว่า '听音乐' ถูกแปลเป็น 'ดูหนัง' ผิด]
409,Error_02.json,"Identify errors in the Thai MT output of the Thai translation by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '他昨天去了商店。', 'mt_output': 'เขาไปห้างสรรพสินค้าพรุ่งนี้.'}",เขาไปห้างสรรพสินค้า[ERROR:Mistranslation|คำว่า '昨天' ถูกแปลเป็น 'พรุ่งนี้' ผิด]
